ZTFJ000537.85+621437.3   2832   1.40774  62.24372   0.1290465  0.164 8.544 58316.4492451 15.376 14.894     0.1290465     0.1482004  138  148  0.164  0.145 8.544 4.035  0.414  0.416 0.044 0.038   -8.409   -9.401 DSCT  0.000 0.000 
ZTFJ000539.90+613957.6   2846   1.41629  61.66602   0.0990592  0.216 8.543 58271.4692288 15.054 14.502     0.0990592     0.0990588  144  154  0.216  0.224 8.543 9.017  0.518  0.505 0.075 0.058  -12.028  -11.293 DSCT  0.000 0.000 
ZTFJ000542.98+583659.5   2865   1.42909  58.61653   0.1015364  0.024 4.244 58430.2623039 14.891 14.299     0.1015364     0.1015343  143  155  0.024  0.173 4.244 3.649  0.511  0.381 0.048 0.031  -10.866   -8.470 DSCT  0.000 0.000 
ZTFJ000545.02+650441.5   2881   1.43762  65.07820   0.0724764  0.311 3.940 58389.2560614 20.760 19.417     0.0724736     0.0724764  140  299  0.437  0.311 3.629 3.940  0.401  0.658 0.496 0.366   -6.422  -29.709 DSCT  0.000 0.000 
ZTFJ000549.63+581340.4   2920   1.45680  58.22790   0.0889507  0.372 3.896 58329.4840840 18.158 17.463     0.0889504     0.0889507  200  219  0.330  0.372 3.940 3.896  0.904  0.920 0.368 0.256  -27.921  -29.914 DSCT  0.000 0.000 
ZTFJ000600.43+611438.3   3006   1.50182  61.24399   0.0750917  0.067 8.045 58269.4254753 19.535 18.504     0.0811891     0.0750917  139  154  0.054  0.067 3.723 8.045  0.250  0.491 0.195 0.120   -9.632  -12.345 DSCT  0.000 0.000 
ZTFJ000607.57+695017.7   3069   1.53158  69.83825   0.1169199  0.139 5.196 58295.3800846 16.496 15.329     0.1169199     0.1169147  200  215  0.139  0.099 5.196 5.061  0.484  0.400 0.081 0.046  -16.278  -14.145 DSCT  0.000 0.000 
ZTFJ000612.71+511539.5   3103   1.55299  51.26099   0.0710236  0.176 4.528 58274.4444625 17.029 16.809     0.0710236     0.0710238  277  290  0.176  0.066 4.528 5.180  0.452  0.336 0.094 0.058  -18.382  -12.738 DSCT  0.000 0.000 
ZTFJ000621.47+550755.4   3175   1.58946  55.13207   0.0967292  0.107 5.336 58281.4666025 15.979 15.616     0.0967292     0.0967292  211  220  0.048  0.107 4.915 5.336  0.747  0.748 0.076 0.054  -26.977  -27.580 DSCT  0.000 0.000 
ZTFJ000627.47+634419.6   3219   1.61446  63.73879   0.0701998  0.101 8.106 58347.4261675 17.129 16.452     0.0701989     0.0701998  137  148  0.101  0.028 8.106 6.401  0.414  0.400 0.057 0.037   -9.047   -9.482 DSCT  0.000 0.000 
ZTFJ000633.54+542701.1   3262   1.63975  54.45031   0.0786199  0.017 3.311 58275.4717573 16.090 15.731     0.0786199     0.0786202  212  223  0.017  0.048 3.311 6.070  0.715  0.619 0.097 0.054  -26.837  -23.634 DSCT  0.000 0.000 
ZTFJ000634.49+611228.6   3269   1.64371  61.20797   0.0806642  0.116 3.618 58374.4104233 16.973 16.187     0.0806642     0.0806639  144  154  0.116  0.053 3.618 4.352  0.836  0.757 0.168 0.110  -21.753  -20.500 DSCT  0.000 0.000 
ZTFJ000635.69+603129.4   3281   1.64875  60.52484   0.1069048  0.430 3.957 58349.3442678 19.704 18.918     0.1069052     0.1069048  132  152  0.389  0.430 3.968 3.957  0.864  0.911 0.736 0.494  -16.551  -20.015 DSCT  0.000 0.000 
ZTFJ000637.81+523802.0   3298   1.65757  52.63389   0.0768389  0.370 9.308 58456.1768512 20.038 19.636     0.0768389     0.0768389  182  205  0.370  0.338 9.308 3.568  0.525  0.454 0.348 0.230  -12.101  -12.556 DSCT  0.000 0.000 
ZTFJ000637.85+571550.4   3299   1.65773  57.26402   0.0854045  0.572 3.778 58268.4485919 19.521 18.892     0.0854049     0.0854045  191  216  0.555  0.572 3.641 3.778  0.787  0.830 0.577 0.394  -17.715  -21.797 DSCT  0.000 0.000 
ZTFJ000639.07+643625.4   3315   1.66281  64.60708   0.1516956  0.076 6.005 58653.4472395 17.011 15.975     0.1516981     0.1516956  289  310  0.142  0.076 7.730 6.005  0.385  0.610 0.077 0.076  -14.448  -30.998 DSCT  0.000 0.000 
ZTFJ000639.44+531344.0   3320   1.66437  53.22891   0.0675899  0.239 3.798 58334.4540765 17.993 17.538     0.0675899     0.0675897  211  223  0.239  0.231 3.798 3.664  0.949  0.927 0.402 0.274  -33.586  -34.950 DSCT  0.000 0.000 
ZTFJ000652.41+515409.8   3414   1.71841  51.90273   0.1060685  0.062 4.928 58495.1599932 13.948 13.640     0.1060685     0.1060692  202  209  0.062  0.098 4.928 4.967  0.566  0.467 0.071 0.041  -18.942  -15.142 DSCT  0.000 0.000 
ZTFJ000652.46+630256.6   3415   1.71860  63.04908   0.0523736  0.152 4.291 58298.4466483 18.247 17.379     0.0523732     0.0523736  118  131  0.177  0.152 4.093 4.291  0.245  0.428 0.087 0.076   -2.524   -7.349 DSCT  0.000 0.000 
ZTFJ000653.13+533256.0   3427   1.72138  53.54890   0.0956264  0.183 3.780 58294.4567565 14.924 14.483     0.0956264     0.0956258  211  223  0.183  0.167 3.780 5.326  0.608  0.381 0.073 0.040  -20.588  -12.800 DSCT  0.000 0.000 
ZTFJ000705.21+632729.8   3516   1.77174  63.45830   0.0861303  0.195 4.762 58487.1142800 14.947 14.436     0.0861302     0.0861303  137  149  0.113  0.195 3.920 4.762  0.620  0.676 0.057 0.042  -14.472  -16.765 DSCT  0.000 0.000 
ZTFJ000705.92+603046.9   3521   1.77470  60.51303   0.1288591  0.034 6.471 58431.2049235 16.990 16.146     0.1288591     0.1288628  145  155  0.034  0.084 6.471 3.173  0.464  0.459 0.066 0.040  -10.637  -11.412 DSCT  0.000 0.000 
ZTFJ000707.20+611036.2   3534   1.78000  61.17673   0.0873934  0.211 9.334 58333.3404795 19.485 18.483     0.0873929     0.0873934  136  154  0.234  0.211 3.391 9.334  0.549  0.648 0.238 0.197  -11.733  -15.205 DSCT  0.000 0.000 
ZTFJ000708.96+533648.2   3547   1.78737  53.61341   0.0980848  0.114 3.896 58329.4788192 14.677 14.297     0.0980848     0.0980856  211  223  0.114  0.079 3.896 3.554  0.903  0.775 0.112 0.071  -34.282  -29.953 DSCT  0.000 0.000 
ZTFJ000710.02+633347.8   3554   1.79177  63.56329   0.0985403  0.175 8.412 58325.4264983 17.037 16.348     0.0985403     0.0985410  137  148  0.175  0.127 8.412 4.446  0.573  0.512 0.078 0.052  -13.147  -12.743 DSCT  0.000 0.000 
