# DEJ2000 AGC Flag ObjID RAJ2000 RVel Dist e_Dist gext iext b/a e_b/a imag e_imag Dprop Sloan Ag Ai iMAG e_iMAG g-i e_g-i logMsT e_logMsT logMsM e_logMsM logMsG e_logMsG logSFR22 e_logSFR22 logSFRN e_logSFRN logSFRG e_logSFRG logMHI e_logMHI WRAPPED_RA WRAPPED_DE px py pz size
26.42444 321211 1 1237680332167578197 335.840000 12399 172.3 2.3 0.25 0.13 0.35 0.01 15.38 0.01 Dprop Sloan 1.10 0.59 -21.20 0.14 0.78 0.20 10.18 0.15 10.47 0.01 "" "" 0.15 0.03 0.22 0.03 "" "" 10.32 0.05 -0.421672 0.46119 140.8 -63.2 76.7 1
26.42444 8570 1 1237667323264368802 203.829990 7610 112.2 2.1 0.04 0.02 0.72 0.01 13.85 0.01 Dprop Sloan 1.22 0.66 -21.51 0.06 0.98 0.07 10.44 0.05 10.60 0.02 10.68 0.02 0.16 0.02 0.18 0.03 -0.07 0.06 10.15 0.05 -2.725681 0.46119 -91.9 -40.6 49.9 1
26.42444 321211 1 1237680332167578197 335.840000 12399 172.3 2.3 0.25 0.13 0.35 0.01 15.38 0.01 Dprop Sloan 1.10 0.59 -21.20 0.14 0.78 0.20 10.18 0.15 10.47 0.01 "" "" 0.15 0.03 0.22 0.03 "" "" 10.32 0.05 -0.421672 0.46119 140.8 -63.2 76.7 1
26.42472 723447 1 1237667322714325080 170.060840 15248 222.2 2.2 0.06 0.03 0.62 0.01 16.95 0.01 Dprop Sloan 0.81 0.42 -19.90 0.07 0.43 0.09 9.41 0.07 9.81 0.01 9.56 0.06 -0.04 0.06 0.05 0.04 0.14 0.07 9.97 0.06 2.968122 0.46120 -196.0 34.3 98.9 1
26.42472 184304 1 1237664092900098451 132.107930 5366 78.1 2.3 0.12 0.06 0.40 0.02 17.45 0.02 Dprop Sloan 0.00 0.01 -17.08 0.14 0.49 0.17 8.33 0.13 8.50 0.03 8.41 0.07 "" "" "" "" -1.30 0.10 9.23 0.06 2.305718 0.46120 -46.9 51.9 34.8 1
26.42472 723447 1 1237667322714325080 170.060840 15248 222.2 2.2 0.06 0.03 0.62 0.01 16.95 0.01 Dprop Sloan 0.81 0.42 -19.90 0.07 0.43 0.09 9.41 0.07 9.81 0.01 9.56 0.06 -0.04 0.06 0.05 0.04 0.14 0.07 9.97 0.06 2.968122 0.46120 -196.0 34.3 98.9 1
26.42472 184304 1 1237664092900098451 132.107930 5366 78.1 2.3 0.12 0.06 0.40 0.02 17.45 0.02 Dprop Sloan 0.00 0.01 -17.08 0.14 0.49 0.17 8.33 0.13 8.50 0.03 8.41 0.07 "" "" "" "" -1.30 0.10 9.23 0.06 2.305718 0.46120 -46.9 51.9 34.8 1
26.42583 722931 1 1237667323250081839 167.208760 11673 171.1 2.3 0.06 0.03 0.86 0.01 16.10 0.01 Dprop Sloan 0.84 0.46 -20.13 0.04 0.68 0.04 9.68 0.03 9.96 0.01 9.77 0.04 -0.40 0.09 -0.16 0.03 -0.22 0.07 9.44 0.07 2.918343 0.46122 -149.4 33.9 76.1 1
26.42583 723265 1 1237667430105415841 168.872500 8653 128.0 2.4 0.05 0.03 0.54 0.01 16.49 0.01 Dprop Sloan 0.55 0.31 -19.16 0.09 0.49 0.12 9.15 0.09 9.43 0.02 9.19 0.05 -1.08 0.24 -0.04 0.03 -0.63 0.05 9.53 0.06 2.947381 0.46122 -112.5 22.1 57.0 1
26.42583 722931 1 1237667323250081839 167.208760 11673 171.1 2.3 0.06 0.03 0.86 0.01 16.10 0.01 Dprop Sloan 0.84 0.46 -20.13 0.04 0.68 0.04 9.68 0.03 9.96 0.01 9.77 0.04 -0.40 0.09 -0.16 0.03 -0.22 0.07 9.44 0.07 2.918343 0.46122 -149.4 33.9 76.1 1
26.42583 723265 1 1237667430105415841 168.872500 8653 128.0 2.4 0.05 0.03 0.54 0.01 16.49 0.01 Dprop Sloan 0.55 0.31 -19.16 0.09 0.49 0.12 9.15 0.09 9.43 0.02 9.19 0.05 -1.08 0.24 -0.04 0.03 -0.63 0.05 9.53 0.06 2.947381 0.46122 -112.5 22.1 57.0 1
26.42611 226897 1 1237667429036720166 181.721680 10180 149.7 2.3 0.07 0.04 0.77 0.01 15.37 0.01 Dprop Sloan 1.03 0.53 -20.60 0.05 0.44 0.06 9.70 0.04 10.15 0.01 9.74 0.07 0.20 0.02 0.31 0.03 0.29 0.07 9.65 0.05 -3.111544 0.46122 -134.0 -4.0 66.6 1
26.43000 183691 1 1237661086421418357 128.556240 8505 124.8 2.3 0.12 0.06 0.50 0.02 17.00 0.01 Dprop Sloan 0.41 0.23 -18.61 0.10 0.42 0.13 8.89 0.10 9.15 0.02 "" "" "" "" "" "" "" "" 9.66 0.05 2.243730 0.46129 -69.7 87.4 55.5 1
26.43056 7163 1 1237667429037047836 182.576250 6531 97.5 2.2 0.08 0.04 0.67 0.01 12.83 0.01 Dprop Sloan 1.43 0.77 -22.29 0.07 1.05 0.08 10.80 0.06 10.94 0.02 10.92 0.00 -0.82 0.11 -0.25 0.03 -2.51 0.39 9.91 0.05 -3.096629 0.46130 -87.2 -3.9 43.4 1
26.43278 724896 1 1237667441898356826 187.547490 6299 94.1 2.5 0.07 0.04 0.57 0.01 16.03 0.01 Dprop Sloan 0.39 0.28 -18.94 0.09 0.68 0.11 9.20 0.09 9.34 0.02 "" "" "" "" "" "" "" "" 8.94 0.07 -3.009864 0.46134 -83.5 -11.1 41.9 1
26.43361 102564 1 1237678789197693022 2.705000 11720 162.6 2.3 0.12 0.06 0.74 0.01 14.39 0.01 Dprop Sloan 1.37 0.71 -21.82 0.05 0.97 0.06 10.56 0.05 10.69 0.01 "" "" -0.24 0.07 -0.01 0.02 "" "" 10.22 0.05 0.047211 0.46135 145.4 6.9 72.4 1
26.43361 749252 1 1237657118403264572 115.265000 7279 106.5 2.3 0.16 0.08 0.40 0.01 16.09 0.01 Dprop Sloan 0.50 0.32 -19.26 0.13 0.59 0.17 9.26 0.13 9.48 0.02 "" "" "" "" "" "" "" "" 9.62 0.06 2.011754 0.46135 -40.7 86.2 47.4 1
26.43361 102564 1 1237678789197693022 2.705000 11720 162.6 2.3 0.12 0.06 0.74 0.01 14.39 0.01 Dprop Sloan 1.37 0.71 -21.82 0.05 0.97 0.06 10.56 0.05 10.69 0.01 "" "" -0.24 0.07 -0.01 0.02 "" "" 10.22 0.05 0.047211 0.46135 145.4 6.9 72.4 1
26.43361 749252 1 1237657118403264572 115.265000 7279 106.5 2.3 0.16 0.08 0.40 0.01 16.09 0.01 Dprop Sloan 0.50 0.32 -19.26 0.13 0.59 0.17 9.26 0.13 9.48 0.02 "" "" "" "" "" "" "" "" 9.62 0.06 2.011754 0.46135 -40.7 86.2 47.4 1
26.43500 723834 1 1237667322179289254 174.794160 6853 102.3 2.1 0.08 0.04 0.96 0.01 14.79 0.01 Dprop Sloan 0.77 0.50 -20.32 0.05 1.15 0.03 10.08 0.03 10.11 0.02 10.18 0.01 -1.78 0.45 -1.53 0.14 -2.80 0.54 9.28 0.06 3.050734 0.46138 -91.2 8.3 45.5 1
26.43500 722504 1 1237667324321398938 161.007920 6401 95.8 2.2 0.12 0.06 0.48 0.01 15.69 0.01 Dprop Sloan 0.60 0.34 -19.39 0.11 0.60 0.14 9.32 0.11 9.53 0.02 "" "" -1.41 0.28 "" "" "" "" 9.59 0.05 2.810118 0.46138 -81.1 27.9 42.6 1
26.43500 723834 1 1237667322179289254 174.794160 6853 102.3 2.1 0.08 0.04 0.96 0.01 14.79 0.01 Dprop Sloan 0.77 0.50 -20.32 0.05 1.15 0.03 10.08 0.03 10.11 0.02 10.18 0.01 -1.78 0.45 -1.53 0.14 -2.80 0.54 9.28 0.06 3.050734 0.46138 -91.2 8.3 45.5 1
26.43500 722504 1 1237667324321398938 161.007920 6401 95.8 2.2 0.12 0.06 0.48 0.01 15.69 0.01 Dprop Sloan 0.60 0.34 -19.39 0.11 0.60 0.14 9.32 0.11 9.53 0.02 "" "" -1.41 0.28 "" "" "" "" 9.59 0.05 2.810118 0.46138 -81.1 27.9 42.6 1
26.43583 726621 1 1237665442598289582 217.358340 9773 142.4 2.2 0.06 0.03 0.52 0.02 17.46 0.01 Dprop Sloan 0.27 0.20 -18.40 0.09 0.64 0.12 8.96 0.09 9.24 0.02 9.11 0.05 -1.81 0.57 -0.87 0.05 -0.94 0.07 9.57 0.06 -2.489567 0.46139 -101.4 -77.4 63.4 1
26.43611 332948 1 1237680275794493799 354.282070 9761 134.5 2.4 0.14 0.07 0.34 0.02 17.64 0.02 Dprop Sloan 0.25 0.16 -18.15 0.15 0.46 0.20 8.73 0.15 8.96 0.02 "" "" "" "" "" "" "" "" 9.65 0.06 -0.099797 0.46140 119.8 -12.0 59.9 1
26.43611 122195 1 1237680251099873486 35.608750 11132 155.6 2.2 0.28 0.14 0.49 0.01 15.02 0.01 Dprop Sloan 1.18 0.61 -21.27 0.10 0.63 0.14 10.10 0.10 10.41 0.01 "" "" -0.07 0.03 0.04 0.04 "" "" 10.17 0.05 0.621490 0.46140 113.3 81.1 69.3 1
26.43611 332948 1 1237680275794493799 354.282070 9761 134.5 2.4 0.14 0.07 0.34 0.02 17.64 0.02 Dprop Sloan 0.25 0.16 -18.15 0.15 0.46 0.20 8.73 0.15 8.96 0.02 "" "" "" "" "" "" "" "" 9.65 0.06 -0.099797 0.46140 119.8 -12.0 59.9 1
26.43611 122195 1 1237680251099873486 35.608750 11132 155.6 2.2 0.28 0.14 0.49 0.01 15.02 0.01 Dprop Sloan 1.18 0.61 -21.27 0.10 0.63 0.14 10.10 0.10 10.41 0.01 "" "" -0.07 0.03 0.04 0.04 "" "" 10.17 0.05 0.621490 0.46140 113.3 81.1 69.3 1
26.43667 110443 1 1237678790816760177 24.315000 3875 52.8 2.3 0.29 0.15 0.74 0.04 16.89 0.02 Dprop Sloan 0.00 0.00 -16.88 0.11 0.55 0.07 8.29 0.06 8.41 0.04 "" "" "" "" "" "" "" "" 8.80 0.06 0.424377 0.46141 43.1 19.5 23.5 1
26.43694 263466 1 1237662341087560093 242.732910 10166 146.2 2.3 0.21 0.11 0.43 0.01 14.73 0.01 Dprop Sloan 1.16 0.63 -21.44 0.12 0.86 0.16 10.33 0.12 10.48 0.01 10.60 0.02 -0.18 0.04 -0.08 0.05 -0.11 0.12 9.99 0.05 -2.046697 0.46141 -60.0 -116.4 65.1 1
26.43861 183620 1 1237661125076254878 128.146680 15841 229.6 2.3 0.13 0.07 0.78 0.01 15.02 0.01 Dprop Sloan 1.39 0.73 -21.94 0.04 0.89 0.06 10.55 0.04 10.74 0.01 "" "" 0.03 0.09 "" "" "" "" 10.24 0.05 2.236581 0.46144 -127.0 161.7 102.2 1
26.44000 733132 1 1237665178987462856 222.150420 15206 219.7 2.4 0.09 0.05 0.22 0.01 17.09 0.01 Dprop Sloan 0.69 0.40 -19.93 0.20 0.51 0.28 9.48 0.21 9.81 0.01 9.66 0.04 -0.77 0.20 -0.45 0.05 -0.30 0.05 9.89 0.07 -2.405929 0.46147 -145.8 -132.0 97.8 1
26.44194 722767 1 1237667430640975920 165.476240 6307 94.5 2.3 0.07 0.03 0.17 0.01 15.57 0.01 Dprop Sloan 0.63 0.35 -19.61 0.24 0.20 0.33 9.13 0.25 9.47 0.02 "" "" -0.63 0.07 -0.21 0.03 "" "" 9.44 0.05 2.888105 0.46150 -81.9 21.2 42.1 1
26.44472 733127 1 1237665178987397295 222.082920 15267 220.5 2.2 0.09 0.05 0.26 0.01 17.18 0.01 Dprop Sloan 0.65 0.39 -19.80 0.18 0.55 0.25 9.45 0.19 9.79 0.01 9.56 0.07 -0.33 0.07 -0.30 0.05 -0.14 0.07 10.03 0.06 -2.407107 0.46155 -146.5 -132.3 98.2 1
26.44500 749268 1 1237660343926260040 121.995830 6478 95.5 2.3 0.11 0.06 0.57 0.02 17.03 0.02 Dprop Sloan 0.18 0.14 -17.96 0.09 0.43 0.11 8.64 0.08 9.10 0.02 "" "" -1.60 0.36 "" "" "" "" 9.17 0.07 2.129229 0.46155 -45.3 72.5 42.5 1
26.44528 190315 1 1237665127453819006 142.302090 13209 192.6 2.2 0.08 0.04 0.76 0.01 14.02 0.01 Dprop Sloan 1.59 0.82 -22.54 0.05 0.99 0.06 10.86 0.05 11.03 0.01 11.12 0.02 0.34 0.04 0.52 0.02 0.37 0.06 10.01 0.06 2.483640 0.46156 -136.4 105.5 85.8 1
26.44555 721760 1 1237667111725564104 148.887920 6611 98.6 2.3 0.07 0.03 0.48 0.01 16.55 0.01 Dprop Sloan 0.26 0.22 -18.53 0.11 0.71 0.14 9.06 0.11 9.41 0.02 9.16 0.05 -0.83 0.08 -0.80 0.05 -0.68 0.07 9.23 0.06 2.598584 0.46156 -75.6 45.6 43.9 1
26.44667 331382 1 1237680305332879550 358.518740 7443 101.4 2.3 0.17 0.09 0.75 0.01 15.02 0.01 Dprop Sloan 0.83 0.47 -20.16 0.07 0.76 0.06 9.74 0.05 10.13 0.02 "" "" 0.07 0.02 "" "" "" "" 9.61 0.05 -0.025853 0.46158 90.8 -2.3 45.2 1
26.44750 749367 1 1237661463844422036 246.878360 4322 66.4 2.3 0.17 0.09 0.28 0.01 15.56 0.01 Dprop Sloan 0.37 0.25 -18.77 0.18 0.61 0.24 9.08 0.18 9.30 0.03 "" "" -1.69 0.23 "" "" "" "" 9.75 0.05 -1.974345 0.46160 -23.3 -54.7 29.6 1
26.45000 727112 1 1237665103291744428 231.752500 9945 143.8 2.2 0.11 0.06 0.58 0.01 15.50 0.01 Dprop Sloan 0.97 0.50 -20.47 0.08 0.52 0.11 9.70 0.08 9.99 0.01 "" "" -0.62 0.09 "" "" "" "" 10.00 0.05 -2.238341 0.46164 -79.7 -101.1 64.1 1
26.45028 194618 1 1237665098462200507 139.321260 7403 109.6 2.4 0.11 0.06 0.43 0.02 17.29 0.03 Dprop Sloan 0.10 0.15 -18.02 0.12 0.66 0.16 8.82 0.12 9.27 0.02 8.82 0.06 "" "" "" "" -1.16 0.06 9.19 0.07 2.431615 0.46164 -74.4 64.0 48.8 1
26.45056 263923 1 1237662619190034923 243.972080 9808 141.0 2.2 0.15 0.08 0.69 0.02 16.63 0.01 Dprop Sloan 0.55 0.33 -19.24 0.06 0.61 0.08 9.27 0.06 9.39 0.02 9.40 0.05 "" "" "" "" -0.61 0.06 9.50 0.06 -2.025069 0.46165 -55.4 -113.4 62.8 1
26.45083 184340 1 1237662224584474925 132.252500 5076 74.0 2.3 0.13 0.07 0.69 0.02 17.28 0.01 Dprop Sloan 0.00 0.02 -17.13 0.09 0.57 0.08 8.40 0.06 8.68 0.03 8.54 0.05 -1.68 0.29 -1.27 0.03 -1.42 0.06 9.12 0.06 2.308242 0.46165 -44.5 49.0 33.0 1
26.45167 242166 1 1237665442598420778 217.766250 4218 63.6 2.1 0.06 0.03 0.44 0.02 17.36 0.04 Dprop Sloan 0.00 0.00 -16.68 0.13 0.51 0.16 8.18 0.12 8.44 0.03 8.26 0.08 "" "" "" "" -1.44 0.14 8.83 0.06 -2.482447 0.46167 -45.0 -34.9 28.3 1
26.45278 262736 1 1237662503225393171 249.512070 4335 66.7 2.3 0.15 0.08 0.72 0.01 15.44 0.01 Dprop Sloan 0.54 0.26 -18.80 0.09 -0.05 0.07 8.64 0.06 9.20 0.03 8.46 0.03 -0.59 0.03 -0.10 0.03 -0.38 0.01 9.19 0.06 -1.928378 0.46169 -20.9 -55.9 29.7 1
26.45333 749211 1 1237667322179485887 175.303330 3544 53.1 2.3 0.08 0.04 0.67 0.03 17.29 0.02 Dprop Sloan 0.00 0.00 -16.38 0.11 0.54 0.08 8.08 0.07 8.24 0.04 8.16 0.06 "" "" "" "" -1.76 0.07 8.72 0.07 3.059620 0.46170 -47.4 3.9 23.7 1
26.45556 255153 1 1237662662679461956 238.317920 9448 136.3 2.3 0.16 0.08 0.38 0.02 17.34 0.02 Dprop Sloan 0.36 0.21 -18.51 0.13 0.47 0.18 8.88 0.14 9.25 0.02 9.04 0.06 -2.62 1.17 -0.92 0.05 -0.83 0.03 9.67 0.06 -2.123753 0.46174 -64.1 -103.8 60.7 1
26.45611 723802 1 1237667322179092564 174.360020 9198 135.8 2.3 0.08 0.04 1.00 0.01 15.07 0.01 Dprop Sloan 1.00 0.55 -20.64 0.04 0.82 0.03 9.98 0.03 10.21 0.01 10.13 0.03 -0.23 0.04 "" "" 0.03 0.08 9.88 0.05 3.043156 0.46175 -121.0 11.9 60.5 1
26.45639 732637 1 1237667442977734766 202.057070 7410 109.4 2.2 0.05 0.02 0.87 0.01 15.47 0.01 Dprop Sloan 0.69 0.41 -19.78 0.05 0.90 0.04 9.69 0.03 9.85 0.02 9.95 0.02 -1.10 0.17 -0.63 0.04 -0.68 0.06 9.46 0.05 -2.756624 0.46175 -90.8 -36.8 48.7 1
26.45667 722585 1 1237667431176732820 162.531660 6247 93.6 2.2 0.14 0.07 0.27 0.01 15.97 0.01 Dprop Sloan 0.44 0.29 -19.13 0.18 0.74 0.24 9.32 0.19 9.82 0.02 9.55 0.06 -0.28 0.03 -0.30 0.03 -0.27 0.10 9.42 0.05 2.836713 0.46176 -79.9 25.2 41.7 1
26.45806 749291 2 1237665098462265423 139.375840 6554 97.4 2.3 0.11 0.06 0.55 0.32 24.36 3.77 Dprop Sloan "" "" "" "" "" "" "" "" 9.61 0.02 "" "" "" "" "" "" "" "" 9.42 0.05 2.432567 0.46178 -66.2 56.8 43.4 1
26.45806 183167 1 1237660958108221730 124.219160 12382 180.0 2.3 0.13 0.07 0.83 0.01 14.97 0.01 Dprop Sloan 1.22 0.66 -21.42 0.04 0.88 0.05 10.34 0.04 10.54 0.01 10.49 0.03 0.06 0.05 0.18 0.03 0.15 0.08 10.02 0.05 2.168033 0.46178 -90.6 133.3 80.2 1
26.45806 749291 2 1237665098462265423 139.375840 6554 97.4 2.3 0.11 0.06 0.55 0.32 24.36 3.77 Dprop Sloan "" "" "" "" "" "" "" "" 9.61 0.02 "" "" "" "" "" "" "" "" 9.42 0.05 2.432567 0.46178 -66.2 56.8 43.4 1
26.45806 183167 1 1237660958108221730 124.219160 12382 180.0 2.3 0.13 0.07 0.83 0.01 14.97 0.01 Dprop Sloan 1.22 0.66 -21.42 0.04 0.88 0.05 10.34 0.04 10.54 0.01 10.49 0.03 0.06 0.05 0.18 0.03 0.15 0.08 10.02 0.05 2.168033 0.46178 -90.6 133.3 80.2 1
26.45833 722924 1 1237667323250016387 167.160420 11599 170.1 2.5 0.06 0.03 0.89 0.01 15.92 0.01 Dprop Sloan 0.91 0.49 -20.29 0.04 0.64 0.04 9.72 0.03 10.00 0.01 9.81 0.05 "" "" "" "" -0.08 0.07 9.65 0.06 2.917500 0.46178 -148.5 33.8 75.8 1
26.45917 721535 1 1237667113334669525 144.675840 13101 191.2 2.2 0.06 0.03 0.87 0.01 15.69 0.01 Dprop Sloan 1.04 0.56 -20.78 0.03 0.80 0.04 10.02 0.03 8.76 0.04 10.19 0.04 "" "" "" "" -0.04 0.07 10.03 0.05 2.525070 0.46180 -139.7 99.0 85.2 1
26.46056 262855 1 1237662305663385797 240.498730 13194 189.6 2.3 0.17 0.09 0.82 0.02 16.46 0.01 Dprop Sloan 0.80 0.45 -20.05 0.04 0.82 0.05 9.74 0.04 9.92 0.01 9.89 0.04 "" "" "" "" -0.44 0.11 9.89 0.06 -2.085691 0.46182 -83.6 -147.7 84.5 1
26.46056 749188 1 1237667323249754211 166.440830 13679 199.8 2.4 0.07 0.03 0.73 0.01 15.32 0.01 Dprop Sloan 1.20 0.63 -21.30 0.05 0.66 0.07 10.13 0.05 10.38 0.01 "" "" 0.13 0.04 "" "" "" "" 10.04 0.06 2.904940 0.46182 -173.9 41.9 89.0 1
26.46056 262855 1 1237662305663385797 240.498730 13194 189.6 2.3 0.17 0.09 0.82 0.02 16.46 0.01 Dprop Sloan 0.80 0.45 -20.05 0.04 0.82 0.05 9.74 0.04 9.92 0.01 9.89 0.04 "" "" "" "" -0.44 0.11 9.89 0.06 -2.085691 0.46182 -83.6 -147.7 84.5 1
26.46056 749188 1 1237667323249754211 166.440830 13679 199.8 2.4 0.07 0.03 0.73 0.01 15.32 0.01 Dprop Sloan 1.20 0.63 -21.30 0.05 0.66 0.07 10.13 0.05 10.38 0.01 "" "" 0.13 0.04 "" "" "" "" 10.04 0.06 2.904940 0.46182 -173.9 41.9 89.0 1
26.46111 211175 1 1237667430105481334 169.043750 8784 129.9 2.2 0.06 0.03 0.20 0.01 15.09 0.01 Dprop Sloan 0.82 0.53 -20.87 0.21 1.03 0.29 10.21 0.22 10.38 0.01 10.32 0.03 -0.46 0.06 -0.47 0.05 -0.48 0.14 9.60 0.06 2.950370 0.46183 -114.2 22.1 57.9 1
26.46334 749217 1 1237667322180337933 177.579160 13995 204.2 2.3 0.07 0.04 0.36 0.01 15.75 0.01 Dprop Sloan 1.06 0.57 -21.09 0.14 0.67 0.19 10.06 0.15 10.41 0.01 "" "" -0.31 0.10 "" "" "" "" 9.93 0.06 3.099341 0.46187 -182.6 7.7 91.0 1
26.46361 726013 1 1237665440448053339 210.157910 10041 146.6 2.3 0.06 0.03 0.48 0.01 16.05 0.01 Dprop Sloan 0.79 0.42 -19.94 0.10 0.49 0.14 9.47 0.11 9.86 0.01 9.73 0.05 -0.61 0.08 -0.17 0.04 -0.17 0.05 9.28 0.07 -2.615238 0.46188 -113.5 -65.9 65.3 1
26.46445 245748 1 1237665429172060319 216.754580 9374 136.7 2.2 0.06 0.03 0.38 0.01 15.46 0.01 Dprop Sloan 0.95 0.49 -20.45 0.13 0.29 0.18 9.53 0.14 9.92 0.01 "" "" -0.28 0.04 0.00 0.05 "" "" 9.92 0.05 -2.500104 0.46189 -98.0 -73.2 60.9 1
26.46528 240332 1 1237665429171863779 216.345000 4700 70.3 2.4 0.06 0.03 0.94 0.01 14.50 0.01 Dprop Sloan 0.61 0.41 -19.77 0.08 0.97 0.03 9.74 0.04 9.81 0.03 "" "" -0.94 0.05 "" "" "" "" 8.61 0.08 -2.507253 0.46191 -50.7 -37.3 31.3 1
26.46667 184434 1 1237662224047931452 133.160000 13261 193.0 2.3 0.12 0.06 0.19 0.01 17.48 0.01 Dprop Sloan 0.49 0.30 -19.23 0.22 0.57 0.31 9.24 0.24 9.72 0.01 9.51 0.04 -0.82 0.31 -0.50 0.03 -0.60 0.07 9.73 0.07 2.324080 0.46193 -118.2 126.0 86.0 1
26.46722 100573 1 1237678789201363222 12.069170 5269 73.8 2.2 0.16 0.08 0.70 0.01 14.86 0.01 Dprop Sloan 0.71 0.38 -19.62 0.08 0.49 0.07 9.34 0.06 9.72 0.03 "" "" -0.70 0.05 -0.25 0.03 "" "" 8.94 0.07 0.210647 0.46194 64.6 13.8 32.9 1
26.46889 122432 0 "" 44.053750 10587 148.3 2.3 "" "" "" "" "" "" Dprop Sloan "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 9.64 0.06 0.768883 0.46197 95.4 92.3 66.1 1
26.46972 721540 1 1237667113334669595 144.779160 13284 193.8 2.2 0.07 0.03 0.41 0.01 14.76 0.01 Dprop Sloan 1.29 0.71 -21.98 0.12 0.86 0.17 10.55 0.13 10.74 0.01 10.72 0.02 0.06 0.05 0.16 0.03 0.09 0.07 10.20 0.05 2.526873 0.46198 -141.7 100.1 86.4 1
26.47028 171778 1 1237657630041440706 116.660420 4604 66.7 2.3 0.11 0.06 0.63 0.01 15.32 0.01 Dprop Sloan 0.47 0.28 -18.91 0.10 0.51 0.09 9.07 0.07 9.35 0.03 9.14 0.02 -1.79 0.32 "" "" -0.83 0.01 9.34 0.06 2.036108 0.46199 -26.8 53.4 29.7 1
26.47222 749212 1 1237667322179747906 175.946660 9585 141.3 2.1 0.08 0.04 0.47 0.02 17.68 0.02 Dprop Sloan 0.37 0.17 -18.17 0.11 -0.16 0.15 8.30 0.11 9.05 0.02 "" "" -0.77 0.15 "" "" "" "" 9.63 0.05 3.070849 0.46203 -126.2 8.9 63.0 1
26.47278 749324 1 1237667431176995130 163.247510 1507 24.7 2.2 0.08 0.04 0.41 0.10 17.03 0.03 Dprop Sloan 0.00 0.00 -14.97 0.23 0.22 0.17 7.29 0.15 7.53 0.08 "" "" "" "" "" "" "" "" 8.27 0.09 2.849207 0.46204 -21.2 6.4 11.0 1
26.47361 240223 1 1237665441523302416 214.054580 10791 157.1 2.3 0.05 0.03 0.29 0.01 14.50 0.01 Dprop Sloan 1.26 0.68 -21.88 0.17 0.71 0.23 10.40 0.18 10.63 0.01 10.61 0.03 0.03 0.03 0.16 0.04 0.23 0.08 10.23 0.05 -2.547228 0.46205 -116.5 -78.7 70.0 1
26.47361 725017 1 1237667441899339836 190.070010 6593 98.2 2.3 0.06 0.03 0.51 0.01 16.50 0.01 Dprop Sloan 0.29 0.22 -18.55 0.10 0.63 0.13 9.01 0.10 9.25 0.02 9.08 0.05 "" "" "" "" -0.90 0.07 9.16 0.06 -2.965838 0.46205 -86.5 -15.4 43.8 1
26.47361 731404 1 1237667113334669731 144.735000 7285 108.1 2.3 0.07 0.03 0.75 0.03 16.89 0.02 Dprop Sloan 0.26 0.20 -18.34 0.06 0.62 0.07 8.92 0.05 9.05 0.03 "" "" "" "" "" "" "" "" 9.35 0.05 2.526102 0.46205 -79.0 55.9 48.2 1
26.47361 240223 1 1237665441523302416 214.054580 10791 157.1 2.3 0.05 0.03 0.29 0.01 14.50 0.01 Dprop Sloan 1.26 0.68 -21.88 0.17 0.71 0.23 10.40 0.18 10.63 0.01 10.61 0.03 0.03 0.03 0.16 0.04 0.23 0.08 10.23 0.05 -2.547228 0.46205 -116.5 -78.7 70.0 1
26.47361 725017 1 1237667441899339836 190.070010 6593 98.2 2.3 0.06 0.03 0.51 0.01 16.50 0.01 Dprop Sloan 0.29 0.22 -18.55 0.10 0.63 0.13 9.01 0.10 9.25 0.02 9.08 0.05 "" "" "" "" -0.90 0.07 9.16 0.06 -2.965838 0.46205 -86.5 -15.4 43.8 1
26.47361 731404 1 1237667113334669731 144.735000 7285 108.1 2.3 0.07 0.03 0.75 0.03 16.89 0.02 Dprop Sloan 0.26 0.20 -18.34 0.06 0.62 0.07 8.92 0.05 9.05 0.03 "" "" "" "" "" "" "" "" 9.35 0.05 2.526102 0.46205 -79.0 55.9 48.2 1
26.47361 240223 1 1237665441523302416 214.054580 10791 157.1 2.3 0.05 0.03 0.29 0.01 14.50 0.01 Dprop Sloan 1.26 0.68 -21.88 0.17 0.71 0.23 10.40 0.18 10.63 0.01 10.61 0.03 0.03 0.03 0.16 0.04 0.23 0.08 10.23 0.05 -2.547228 0.46205 -116.5 -78.7 70.0 1
26.47361 725017 1 1237667441899339836 190.070010 6593 98.2 2.3 0.06 0.03 0.51 0.01 16.50 0.01 Dprop Sloan 0.29 0.22 -18.55 0.10 0.63 0.13 9.01 0.10 9.25 0.02 9.08 0.05 "" "" "" "" -0.90 0.07 9.16 0.06 -2.965838 0.46205 -86.5 -15.4 43.8 1
26.47361 731404 1 1237667113334669731 144.735000 7285 108.1 2.3 0.07 0.03 0.75 0.03 16.89 0.02 Dprop Sloan 0.26 0.20 -18.34 0.06 0.62 0.07 8.92 0.05 9.05 0.03 "" "" "" "" "" "" "" "" 9.35 0.05 2.526102 0.46205 -79.0 55.9 48.2 1
26.47556 733381 1 1237665352394473686 225.437910 9201 133.7 2.3 0.16 0.08 0.82 0.01 15.24 0.01 Dprop Sloan 0.97 0.52 -20.52 0.05 0.80 0.05 9.91 0.04 10.14 0.02 10.18 0.01 -0.74 0.10 "" "" -0.61 0.03 9.89 0.05 -2.348552 0.46209 -84.0 -85.3 59.6 1
