# DEJ2000 AGC Flag ObjID RAJ2000 RVel Dist e_Dist gext iext b/a e_b/a imag e_imag Dprop Sloan Ag Ai iMAG e_iMAG g-i e_g-i logMsT e_logMsT logMsM e_logMsM logMsG e_logMsG logSFR22 e_logSFR22 logSFRN e_logSFRN logSFRG e_logSFRG logMHI e_logMHI WRAPPED_RA WRAPPED_DE px py pz size
2.51556 125727 1 1237678619582529870 39.368750 6208 86.7 2.4 0.11 0.06 0.46 0.05 18.23 0.04 Dprop Sloan 0.00 0.00 -16.51 0.12 0.27 0.15 7.95 0.12 8.23 0.05 "" "" -2.11 0.53 "" "" "" "" 9.21 0.06 0.687114 0.04390 67.0 54.9 3.8 1
2.51583 193298 1 1237651754532012343 145.272510 13835 202.4 2.1 0.14 0.07 0.55 0.01 16.86 0.01 Dprop Sloan 0.76 0.41 -19.85 0.08 0.55 0.12 9.47 0.09 9.75 0.01 9.61 0.05 -0.74 0.25 -0.30 0.02 -0.39 0.06 9.98 0.06 2.535484 0.04391 -166.2 115.2 8.9 1
2.51611 249443 2 1237651736843911177 210.129170 3600 53.1 2.3 0.11 0.06 0.76 3.99 21.36 0.22 Dprop Sloan "" "" "" "" "" "" "" "" 7.71 0.05 "" "" "" "" "" "" "" "" 8.83 0.06 -2.615739 0.04391 -45.9 -26.6 2.3 1
2.51639 125702 1 1237680100777394392 31.206250 6668 91.4 2.3 0.10 0.05 0.25 0.01 15.85 0.01 Dprop Sloan 0.49 0.30 -19.19 0.19 0.53 0.26 9.19 0.20 9.45 0.02 "" "" -1.06 0.09 "" "" "" "" 9.30 0.06 0.544652 0.04392 78.1 47.3 4.0 1
2.51750 335270 1 1237678619022000496 345.195400 14620 203.6 2.2 0.25 0.13 0.76 0.04 18.06 0.02 Dprop Sloan 0.38 0.24 -18.64 0.05 0.51 0.06 8.97 0.05 9.22 0.03 "" "" -0.78 0.26 "" "" "" "" 10.02 0.06 -0.258389 0.04394 196.7 -52.0 8.9 1
2.51889 122171 1 1237678619585020091 45.102090 2985 41.7 4.3 0.27 0.14 0.23 0.01 15.94 0.01 Dprop Sloan 0.00 0.04 -17.32 0.29 0.63 0.27 8.52 0.22 8.67 0.09 "" "" "" "" "" "" "" "" 8.97 0.10 0.787180 0.04396 29.4 29.5 1.8 1
2.51917 225518 1 1237651754013556880 187.457090 9045 134.1 2.2 0.06 0.03 0.34 0.01 14.26 0.01 Dprop Sloan 1.17 0.66 -21.71 0.15 0.98 0.20 10.52 0.15 10.65 0.01 10.72 0.01 -0.67 0.13 -0.49 0.02 -0.28 0.06 9.97 0.05 -3.011442 0.04397 -132.8 -17.4 5.9 1
2.51944 249447 2 1237651736846991890 217.225830 2403 36.6 2.2 0.10 0.05 0.33 0.17 19.39 0.24 Dprop Sloan "" "" "" "" "" "" "" "" 6.93 0.12 "" "" "" "" "" "" "" "" 8.28 0.08 -2.491879 0.04397 -29.1 -22.1 1.6 1
2.52194 214717 1 1237651754005758134 169.597500 8845 131.5 2.2 0.16 0.08 0.44 0.01 15.26 0.01 Dprop Sloan 0.80 0.51 -20.60 0.11 1.06 0.15 10.13 0.12 10.19 0.01 10.17 0.03 -0.71 0.12 -0.75 0.03 -0.92 0.45 9.43 0.06 2.960035 0.04402 -129.2 23.7 5.8 1
2.52250 321589 1 1237678597544280347 338.681700 11381 157.4 2.3 0.29 0.15 0.83 0.03 17.55 0.01 Dprop Sloan 0.24 0.24 -18.60 0.05 0.87 0.05 9.20 0.04 9.49 0.01 "" "" -0.46 0.08 -0.50 0.10 "" "" 9.67 0.06 -0.372075 0.04403 146.5 -57.2 6.9 1
2.52333 243241 1 1237651754565894395 222.777500 2058 32.0 2.3 0.13 0.07 0.66 0.04 17.92 0.04 Dprop Sloan 0.00 0.00 -14.67 0.17 0.43 0.09 7.32 0.09 7.81 0.06 "" "" "" "" "" "" "" "" 8.19 0.08 -2.394984 0.04404 -23.5 -21.7 1.4 1
2.52389 4673 1 1237654604777455659 133.967910 3818 57.8 2.2 0.16 0.08 0.61 0.01 14.86 0.01 Dprop Sloan 0.47 0.30 -19.10 0.11 0.68 0.10 9.26 0.08 8.68 0.03 "" "" -1.46 0.11 -0.38 0.04 "" "" 9.75 0.05 2.338181 0.04405 -40.1 41.6 2.5 1
2.52389 204474 1 1237651754534764677 151.551250 6683 100.4 2.2 0.12 0.06 0.39 0.01 15.11 0.01 Dprop Sloan 0.67 0.44 -20.14 0.13 0.93 0.17 9.86 0.13 10.14 0.02 "" "" 0.23 0.02 0.17 0.03 "" "" 9.22 0.07 2.645068 0.04405 -88.2 47.8 4.4 1
2.52389 4673 1 1237654604777455659 133.967910 3818 57.8 2.2 0.16 0.08 0.61 0.01 14.86 0.01 Dprop Sloan 0.47 0.30 -19.10 0.11 0.68 0.10 9.26 0.08 8.68 0.03 "" "" -1.46 0.11 -0.38 0.04 "" "" 9.75 0.05 2.338181 0.04405 -40.1 41.6 2.5 1
2.52389 204474 1 1237651754534764677 151.551250 6683 100.4 2.2 0.12 0.06 0.39 0.01 15.11 0.01 Dprop Sloan 0.67 0.44 -20.14 0.13 0.93 0.17 9.86 0.13 10.14 0.02 "" "" 0.23 0.02 0.17 0.03 "" "" 9.22 0.07 2.645068 0.04405 -88.2 47.8 4.4 1
2.52556 6345 1 1237651754005954642 170.064580 1595 25.5 4.3 0.18 0.09 0.35 0.01 14.39 0.01 Dprop Sloan 0.13 0.11 -17.78 0.39 0.30 0.20 8.48 0.21 9.07 0.15 "" "" -1.35 0.18 -0.66 0.15 "" "" 9.53 0.15 2.968187 0.04408 -25.1 4.4 1.1 1
2.52556 240789 1 1237651754565959950 222.947920 10264 149.6 2.3 0.13 0.07 0.38 0.01 15.17 0.01 Dprop Sloan 1.03 0.57 -21.00 0.13 0.64 0.18 10.00 0.14 10.24 0.01 10.16 0.03 -0.33 0.06 -0.11 0.02 -0.19 0.07 9.98 0.05 -2.392010 0.04408 -109.4 -101.8 6.6 1
2.52556 6345 1 1237651754005954642 170.064580 1595 25.5 4.3 0.18 0.09 0.35 0.01 14.39 0.01 Dprop Sloan 0.13 0.11 -17.78 0.39 0.30 0.20 8.48 0.21 9.07 0.15 "" "" -1.35 0.18 -0.66 0.15 "" "" 9.53 0.15 2.968187 0.04408 -25.1 4.4 1.1 1
2.52556 240789 1 1237651754565959950 222.947920 10264 149.6 2.3 0.13 0.07 0.38 0.01 15.17 0.01 Dprop Sloan 1.03 0.57 -21.00 0.13 0.64 0.18 10.00 0.14 10.24 0.01 10.16 0.03 -0.33 0.06 -0.11 0.02 -0.19 0.07 9.98 0.05 -2.392010 0.04408 -109.4 -101.8 6.6 1
2.52639 189133 1 1237658297908200032 123.801670 8039 118.6 2.1 0.09 0.05 0.39 0.02 17.24 0.01 Dprop Sloan 0.25 0.18 -18.25 0.13 0.37 0.18 8.71 0.13 9.01 0.02 "" "" -1.52 0.56 "" "" "" "" 9.55 0.05 2.160747 0.04409 -65.9 98.5 5.2 1
2.52667 281 1 1237678619031568578 7.092080 4291 64.0 12.4 0.09 0.05 0.38 0.01 14.78 0.01 Dprop Sloan 0.59 0.35 -19.45 0.44 0.58 0.18 9.34 0.22 9.57 0.17 "" "" -1.18 0.20 -0.48 0.17 "" "" 9.55 0.17 0.123780 0.04410 63.4 7.9 2.8 1
2.52667 323588 1 1237678619021082853 343.165010 13557 188.4 2.3 0.34 0.17 0.67 0.01 16.96 0.01 Dprop Sloan 0.72 0.39 -19.66 0.07 0.54 0.08 9.39 0.06 9.58 0.01 "" "" -0.15 0.06 "" "" "" "" 9.93 0.06 -0.293826 0.04410 180.2 -54.5 8.3 1
2.52667 281 1 1237678619031568578 7.092080 4291 64.0 12.4 0.09 0.05 0.38 0.01 14.78 0.01 Dprop Sloan 0.59 0.35 -19.45 0.44 0.58 0.18 9.34 0.22 9.57 0.17 "" "" -1.18 0.20 -0.48 0.17 "" "" 9.55 0.17 0.123780 0.04410 63.4 7.9 2.8 1
2.52667 323588 1 1237678619021082853 343.165010 13557 188.4 2.3 0.34 0.17 0.67 0.01 16.96 0.01 Dprop Sloan 0.72 0.39 -19.66 0.07 0.54 0.08 9.39 0.06 9.58 0.01 "" "" -0.15 0.06 "" "" "" "" 9.93 0.06 -0.293826 0.04410 180.2 -54.5 8.3 1
2.52806 1847 1 1237680001453129760 35.897500 8635 119.8 2.4 0.10 0.05 0.20 0.01 15.53 0.01 Dprop Sloan 0.86 0.44 -20.23 0.22 0.10 0.30 9.31 0.23 9.88 0.02 "" "" 0.18 0.02 0.32 0.03 "" "" 9.85 0.05 0.626530 0.04412 97.0 70.2 5.3 1
2.52833 182238 1 1237654601017983106 130.505000 8515 125.8 2.3 0.11 0.05 0.94 0.02 16.21 0.01 Dprop Sloan 0.45 0.35 -19.35 0.04 0.77 0.03 9.43 0.03 9.44 0.02 9.36 0.03 -1.06 0.21 "" "" -0.96 0.05 9.41 0.06 2.277742 0.04413 -81.6 95.6 5.5 1
2.52861 320842 1 1237678597543559458 337.074580 6542 88.3 2.3 0.36 0.18 0.61 0.01 16.69 0.01 Dprop Sloan 0.23 0.18 -18.27 0.09 0.50 0.10 8.81 0.08 9.11 0.02 "" "" -1.97 0.50 "" "" "" "" 9.22 0.06 -0.400124 0.04413 81.2 -34.4 3.9 1
2.52861 233218 1 1237651754021093485 204.620420 5387 78.5 2.4 0.08 0.04 0.90 0.04 18.40 0.02 Dprop Sloan 0.00 0.00 -16.12 0.07 0.28 0.04 7.79 0.04 8.68 0.03 "" "" -1.19 0.08 -0.42 0.03 "" "" 9.54 0.05 -2.711885 0.04413 -71.3 -32.7 3.5 1
2.52861 320842 1 1237678597543559458 337.074580 6542 88.3 2.3 0.36 0.18 0.61 0.01 16.69 0.01 Dprop Sloan 0.23 0.18 -18.27 0.09 0.50 0.10 8.81 0.08 9.11 0.02 "" "" -1.97 0.50 "" "" "" "" 9.22 0.06 -0.400124 0.04413 81.2 -34.4 3.9 1
2.52861 233218 1 1237651754021093485 204.620420 5387 78.5 2.4 0.08 0.04 0.90 0.04 18.40 0.02 Dprop Sloan 0.00 0.00 -16.12 0.07 0.28 0.04 7.79 0.04 8.68 0.03 "" "" -1.19 0.08 -0.42 0.03 "" "" 9.54 0.05 -2.711885 0.04413 -71.3 -32.7 3.5 1
2.52972 261940 0 "" 243.485410 4852 71.8 2.3 "" "" "" "" "" "" Dprop Sloan "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 9.68 0.05 -2.033563 0.04415 -32.0 -64.2 3.2 1
2.53250 233152 1 1237651754017816662 197.099580 11044 162.3 2.2 0.08 0.04 0.36 0.01 15.77 0.01 Dprop Sloan 0.91 0.50 -20.54 0.14 0.58 0.19 9.78 0.14 10.06 0.01 9.95 0.04 -0.47 0.09 -0.16 0.04 -0.22 0.06 9.87 0.06 -2.843149 0.04420 -155.0 -47.7 7.2 1
2.53278 115144 2 1237678619036614925 18.648750 5742 80.2 2.4 0.15 0.08 0.43 0.02 17.97 0.06 Dprop Sloan "" "" "" "" "" "" "" "" 8.52 0.03 "" "" "" "" "" "" "" "" 8.86 0.07 0.325482 0.04421 75.9 25.6 3.5 1
2.53306 214845 1 1237671128053317819 178.062500 6090 92.1 2.4 0.08 0.04 0.47 0.04 17.85 0.01 Dprop Sloan 0.00 0.00 -17.02 0.11 0.29 0.14 8.16 0.11 8.71 0.03 "" "" -1.01 0.11 "" "" "" "" 9.13 0.07 3.107777 0.04421 -92.0 3.1 4.1 1
2.53361 249446 1 1237651736845353175 213.550840 11748 171.5 2.3 0.15 0.08 0.87 0.02 16.47 0.01 Dprop Sloan 0.76 0.42 -19.81 0.04 0.92 0.04 9.71 0.03 9.88 0.01 "" "" -1.05 0.22 "" "" "" "" 9.96 0.05 -2.556020 0.04422 -142.8 -94.7 7.6 1
2.53694 181148 1 1237654604776407246 131.682920 8510 125.7 2.3 0.15 0.08 0.62 0.01 13.17 0.01 Dprop Sloan 1.44 0.81 -22.57 0.08 1.17 0.09 11.00 0.07 11.03 0.02 11.05 0.02 -0.27 0.05 "" "" -0.49 0.22 10.21 0.05 2.298301 0.04428 -83.5 93.8 5.6 1
2.53778 243106 1 1237651736845746266 214.423750 10523 153.9 2.2 0.13 0.07 0.39 0.01 16.22 0.01 Dprop Sloan 0.78 0.42 -19.95 0.13 0.50 0.18 9.48 0.13 9.77 0.01 9.64 0.03 -1.48 0.43 -0.44 0.02 -0.51 0.05 9.63 0.06 -2.540785 0.04429 -126.8 -86.9 6.8 1
2.53861 243261 1 1237655469670990038 224.596650 8348 122.1 2.3 0.19 0.10 0.35 0.01 15.17 0.01 Dprop Sloan 0.82 0.50 -20.59 0.15 0.94 0.20 10.05 0.15 10.31 0.02 10.07 0.04 0.03 0.02 -0.04 0.03 -0.03 0.08 9.77 0.05 -2.363234 0.04431 -86.9 -85.6 5.4 1
2.53944 193341 1 1237651754532798674 147.041260 6034 91.0 2.4 0.19 0.10 0.24 0.01 16.10 0.01 Dprop Sloan 0.44 0.27 -18.97 0.20 0.49 0.27 9.08 0.20 9.46 0.02 9.21 0.04 -1.11 0.15 -0.69 0.04 -0.73 0.05 9.65 0.05 2.566354 0.04432 -76.3 49.5 4.0 1
2.54111 204557 1 1237651736821366828 158.666670 11403 168.0 2.3 0.10 0.05 0.88 0.01 15.70 0.01 Dprop Sloan 1.01 0.52 -20.51 0.04 0.56 0.04 9.74 0.03 10.06 0.01 9.72 0.04 -0.33 0.08 "" "" -0.04 0.04 10.00 0.05 2.769256 0.04435 -156.3 61.1 7.4 1
2.54333 182290 1 1237654604776997163 132.997920 8559 126.5 2.3 0.10 0.05 0.24 0.01 17.14 0.01 Dprop Sloan 0.30 0.21 -18.55 0.19 0.48 0.27 8.91 0.20 9.25 0.02 8.97 0.05 -1.09 0.21 -0.74 0.02 -0.81 0.05 9.52 0.06 2.321252 0.04439 -86.2 92.4 5.6 1
2.54444 320895 1 1237678619022065804 345.360020 4767 68.5 2.2 0.26 0.13 0.34 0.01 17.19 0.01 Dprop Sloan 0.00 0.02 -17.12 0.16 0.24 0.20 8.17 0.15 8.39 0.04 "" "" "" "" "" "" "" "" 8.95 0.06 -0.255516 0.04441 66.2 -17.3 3.0 1
2.54472 243234 1 1237651754565763391 222.536650 13585 197.1 2.2 0.14 0.07 0.87 0.04 17.25 0.02 Dprop Sloan 0.59 0.34 -19.32 0.04 0.64 0.05 9.33 0.04 9.58 0.02 9.48 0.06 "" "" "" "" -0.43 0.08 10.01 0.06 -2.399188 0.04441 -145.1 -133.1 8.8 1
2.54528 698 1 1237678619035893884 16.983750 10061 139.1 2.4 0.09 0.04 0.44 0.01 13.80 0.01 Dprop Sloan 1.35 0.74 -22.23 0.11 1.00 0.16 10.74 0.12 10.81 0.01 "" "" 1.42 0.02 1.30 0.03 "" "" 10.10 0.05 0.296422 0.04442 132.9 40.6 6.2 1
2.54750 193263 1 1237654599949746359 143.096250 5236 77.5 2.1 0.24 0.13 0.43 0.02 17.87 0.03 Dprop Sloan 0.08 0.00 -16.71 0.13 -0.10 0.16 7.76 0.13 8.91 0.03 "" "" "" "" "" "" "" "" 9.67 0.05 2.497501 0.04446 -61.9 46.5 3.4 1
2.54833 322453 1 1237678597542903844 335.477510 10224 140.9 2.3 0.21 0.11 0.28 0.01 15.16 0.01 Dprop Sloan 0.93 0.55 -21.00 0.17 0.91 0.24 10.19 0.18 10.54 0.01 "" "" 0.02 0.03 "" "" "" "" 9.81 0.05 -0.427998 0.04448 128.1 -58.4 6.3 1
2.54917 204469 1 1237651754534699351 151.352490 7016 105.2 2.3 0.10 0.05 0.78 0.02 16.31 0.01 Dprop Sloan 0.47 0.28 -18.88 0.06 0.61 0.06 9.13 0.05 9.33 0.02 9.26 0.05 -1.30 0.28 -0.67 0.02 -0.72 0.08 9.51 0.06 2.641599 0.04449 -92.2 50.4 4.7 1
2.55028 337041 1 1237678619022065890 345.438320 4816 69.2 2.1 0.26 0.13 0.50 0.01 16.18 0.01 Dprop Sloan 0.26 0.17 -18.21 0.12 0.43 0.13 8.74 0.10 9.12 0.03 "" "" -1.55 0.22 "" "" "" "" 9.07 0.06 -0.254149 0.04451 66.9 -17.4 3.1 1
2.55083 6558 1 1237651754007593088 173.770830 5240 77.0 2.2 0.10 0.05 0.25 0.01 14.99 0.01 Dprop Sloan 0.73 0.37 -19.72 0.19 0.20 0.26 9.18 0.20 9.61 0.02 9.27 0.04 -0.89 0.08 -0.35 0.03 -0.48 0.02 9.67 0.05 3.032873 0.04452 -76.5 8.3 3.4 1
2.55361 113533 1 1237678619037073488 19.664170 7027 95.9 2.3 0.11 0.06 0.35 0.01 14.49 0.01 Dprop Sloan 0.85 0.52 -20.72 0.15 1.08 0.20 10.19 0.15 10.30 0.02 "" "" -0.48 0.04 -0.50 0.03 "" "" 9.59 0.05 0.343205 0.04457 90.2 32.2 4.3 1
2.55444 253461 1 1237651737387794647 226.168750 12747 184.8 2.2 0.15 0.08 0.28 0.01 16.78 0.01 Dprop Sloan 0.74 0.40 -19.85 0.17 0.21 0.23 9.24 0.18 9.63 0.01 9.22 0.06 -0.74 0.16 -0.18 0.02 -0.31 0.03 9.96 0.07 -2.335796 0.04458 -127.9 -133.2 8.2 1
2.55472 5726 1 1237653665262403690 158.111680 6593 99.3 2.3 0.12 0.06 0.47 0.01 15.76 0.01 Dprop Sloan 0.63 0.34 -19.40 0.11 0.48 0.14 9.24 0.11 9.55 0.02 9.53 0.02 "" "" "" "" -0.88 0.05 9.75 0.05 2.759569 0.04459 -92.1 37.0 4.4 1
2.56111 191333 1 1237651754532667576 146.749570 6070 91.6 2.1 0.19 0.10 0.96 0.01 14.90 0.01 Dprop Sloan 0.87 0.45 -20.02 0.05 0.59 0.03 9.57 0.03 9.91 0.02 9.68 0.06 -1.13 0.21 -0.18 0.03 -0.19 0.06 9.51 0.05 2.561263 0.04470 -76.5 50.2 4.1 1
2.56222 204562 1 1237651736821498095 158.895400 12159 178.8 2.5 0.11 0.06 0.79 0.01 16.05 0.01 Dprop Sloan 0.90 0.49 -20.32 0.05 0.59 0.05 9.69 0.04 9.97 0.01 8.26 0.04 "" "" "" "" 0.31 0.03 9.86 0.07 2.773248 0.04472 -166.6 64.3 8.0 1
2.56222 253534 1 1237655470211268640 232.408750 9331 135.5 2.4 0.16 0.08 0.78 0.01 15.13 0.01 Dprop Sloan 1.01 0.54 -20.67 0.05 0.68 0.06 9.89 0.05 10.16 0.02 9.97 0.04 -0.04 0.03 "" "" 0.05 0.07 9.56 0.07 -2.226887 0.04472 -82.6 -107.3 6.1 1
2.56222 204562 1 1237651736821498095 158.895400 12159 178.8 2.5 0.11 0.06 0.79 0.01 16.05 0.01 Dprop Sloan 0.90 0.49 -20.32 0.05 0.59 0.05 9.69 0.04 9.97 0.01 8.26 0.04 "" "" "" "" 0.31 0.03 9.86 0.07 2.773248 0.04472 -166.6 64.3 8.0 1
2.56222 253534 1 1237655470211268640 232.408750 9331 135.5 2.4 0.16 0.08 0.78 0.01 15.13 0.01 Dprop Sloan 1.01 0.54 -20.67 0.05 0.68 0.06 9.89 0.05 10.16 0.02 9.97 0.04 -0.04 0.03 "" "" 0.05 0.07 9.56 0.07 -2.226887 0.04472 -82.6 -107.3 6.1 1
2.56278 111671 1 1237678619036221666 17.842080 9993 138.2 2.3 0.14 0.07 0.98 0.01 15.16 0.01 Dprop Sloan 1.06 0.54 -20.61 0.04 0.78 0.03 9.94 0.03 10.22 0.01 "" "" "" "" "" "" "" "" 9.89 0.05 0.311403 0.04473 131.4 42.3 6.2 1
2.56444 715807 1 1237651754018472054 198.635830 5978 89.9 2.3 0.09 0.04 0.79 0.01 15.90 0.01 Dprop Sloan 0.52 0.29 -18.95 0.06 0.45 0.05 9.04 0.05 9.39 0.02 9.13 0.06 -0.57 0.04 -0.29 0.03 -0.44 0.07 9.12 0.07 -2.816336 0.04476 -85.1 -28.7 4.0 1
2.56528 733938 1 1237651737388843540 228.620010 8852 129.0 2.3 0.16 0.08 0.41 0.02 17.75 0.05 Dprop Sloan 0.21 0.13 -17.94 0.13 0.29 0.18 8.53 0.13 8.70 0.04 8.72 0.10 -0.82 0.11 -0.61 0.02 -0.64 0.06 9.64 0.06 -2.293013 0.04477 -85.2 -96.7 5.8 1
2.56583 121809 1 1237678439166247131 45.247920 3165 41.7 4.3 0.31 0.16 0.53 0.01 15.71 0.01 Dprop Sloan 0.13 0.08 -17.58 0.24 0.22 0.12 8.34 0.13 8.90 0.09 "" "" -1.31 0.14 -1.07 0.10 "" "" 8.56 0.10 0.789725 0.04478 29.3 29.6 1.9 1
2.56639 120007 1 1237680100777263188 30.876250 6327 86.5 2.3 0.11 0.06 0.69 0.01 14.76 0.01 Dprop Sloan 0.82 0.45 -20.05 0.08 0.51 0.08 9.53 0.06 10.04 0.02 "" "" 0.05 0.02 "" "" "" "" 9.46 0.05 0.538892 0.04479 74.2 44.3 3.9 1
2.56722 125734 1 1237678619583709267 42.108750 4174 57.5 2.5 0.21 0.11 0.67 0.01 15.32 0.01 Dprop Sloan 0.32 0.24 -18.62 0.11 0.61 0.08 9.03 0.07 9.27 0.04 "" "" -1.30 0.08 "" "" "" "" 9.18 0.06 0.734936 0.04481 42.6 38.5 2.6 1
2.57056 189135 1 1237654605311050126 126.572500 2586 40.0 2.2 0.18 0.09 0.41 0.01 16.60 0.01 Dprop Sloan 0.00 0.00 -16.50 0.17 0.64 0.17 8.20 0.13 8.71 0.05 "" "" -1.15 0.11 "" "" "" "" 8.39 0.08 2.209107 0.04486 -23.8 32.1 1.8 1
2.57056 715608 1 1237651754533584934 148.845000 9445 139.8 2.3 0.12 0.06 0.47 0.01 15.67 0.01 Dprop Sloan 0.79 0.47 -20.27 0.11 0.65 0.14 9.71 0.11 10.03 0.01 9.86 0.06 0.20 0.02 0.20 0.02 0.20 0.11 9.65 0.06 2.597835 0.04486 -119.5 72.3 6.3 1
2.57056 189135 1 1237654605311050126 126.572500 2586 40.0 2.2 0.18 0.09 0.41 0.01 16.60 0.01 Dprop Sloan 0.00 0.00 -16.50 0.17 0.64 0.17 8.20 0.13 8.71 0.05 "" "" -1.15 0.11 "" "" "" "" 8.39 0.08 2.209107 0.04486 -23.8 32.1 1.8 1
2.57056 715608 1 1237651754533584934 148.845000 9445 139.8 2.3 0.12 0.06 0.47 0.01 15.67 0.01 Dprop Sloan 0.79 0.47 -20.27 0.11 0.65 0.14 9.71 0.11 10.03 0.01 9.86 0.06 0.20 0.02 0.20 0.02 0.20 0.11 9.65 0.06 2.597835 0.04486 -119.5 72.3 6.3 1
2.57222 193277 1 1237654599950008513 143.798340 14152 206.9 2.2 0.14 0.07 0.59 0.01 14.71 0.01 Dprop Sloan 1.39 0.74 -22.11 0.07 0.94 0.10 10.65 0.08 10.79 0.01 10.82 0.02 0.24 0.04 0.31 0.02 0.25 0.09 10.25 0.05 2.509754 0.04489 -166.8 122.1 9.3 1
2.57306 5138 1 1237653665793376339 144.627910 7052 105.5 2.3 0.13 0.07 0.32 0.01 14.16 0.01 Dprop Sloan 0.99 0.60 -21.33 0.16 1.19 0.21 10.51 0.16 10.66 0.02 10.53 0.03 0.07 0.02 -0.02 0.03 -0.37 0.15 9.42 0.07 2.524233 0.04491 -85.9 61.0 4.7 1
2.57333 268309 0 "" 242.723330 7366 106.6 2.2 "" "" "" "" "" "" Dprop Sloan "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 9.71 0.05 -2.046864 0.04491 -48.8 -94.7 4.8 1
2.57389 320 1 1237678619032027148 8.128750 2373 39.8 7.9 0.08 0.04 0.19 0.01 15.22 0.02 Dprop Sloan 0.11 0.12 -17.90 0.48 0.59 0.31 8.72 0.29 8.88 0.17 "" "" -1.65 0.21 -0.96 0.17 "" "" 9.10 0.18 0.141873 0.04492 39.4 5.6 1.8 1
2.57528 132379 0 "" 47.821250 7015 97.6 2.1 "" "" "" "" "" "" Dprop Sloan "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 9.71 0.05 0.834638 0.04495 65.5 72.3 4.4 1
2.57889 214827 1 1237651754008576314 176.068760 14065 206.1 2.1 0.07 0.03 0.44 0.02 17.05 0.01 Dprop Sloan 0.66 0.38 -19.69 0.11 0.64 0.16 9.47 0.12 9.67 0.01 9.60 0.05 -1.86 1.07 -0.61 0.02 -0.44 0.09 10.04 0.06 3.072980 0.04501 -205.4 14.1 9.3 1
2.57917 125735 1 1237678619583840370 42.348750 7058 97.8 2.3 0.24 0.12 0.44 0.01 15.27 0.01 Dprop Sloan 0.75 0.42 -19.96 0.12 0.64 0.15 9.58 0.12 9.94 0.02 "" "" -0.76 0.06 "" "" "" "" 9.81 0.05 0.739125 0.04502 72.2 65.8 4.4 1
2.57972 222298 1 1237651754012246073 184.338350 6566 98.8 2.2 0.07 0.03 0.34 0.01 15.17 0.01 Dprop Sloan 0.78 0.43 -20.04 0.15 0.43 0.20 9.47 0.15 9.78 0.02 9.53 0.05 -0.73 0.08 -0.30 0.03 -0.41 0.05 9.65 0.05 -3.065874 0.04502 -98.4 -7.5 4.4 1
2.57972 214790 1 1237651754006610190 171.575000 6904 103.8 2.1 0.12 0.06 0.56 0.02 17.02 0.02 Dprop Sloan 0.24 0.17 -18.16 0.09 0.43 0.11 8.72 0.09 8.91 0.02 8.79 0.06 "" "" "" "" -0.88 0.04 9.48 0.05 2.994549 0.04502 -102.6 15.2 4.7 1
2.57972 222298 1 1237651754012246073 184.338350 6566 98.8 2.2 0.07 0.03 0.34 0.01 15.17 0.01 Dprop Sloan 0.78 0.43 -20.04 0.15 0.43 0.20 9.47 0.15 9.78 0.02 9.53 0.05 -0.73 0.08 -0.30 0.03 -0.41 0.05 9.65 0.05 -3.065874 0.04502 -98.4 -7.5 4.4 1
2.57972 214790 1 1237651754006610190 171.575000 6904 103.8 2.1 0.12 0.06 0.56 0.02 17.02 0.02 Dprop Sloan 0.24 0.17 -18.16 0.09 0.43 0.11 8.72 0.09 8.91 0.02 8.79 0.06 "" "" "" "" -0.88 0.04 9.48 0.05 2.994549 0.04502 -102.6 15.2 4.7 1
2.58000 102375 2 1237678619030061916 3.748750 2567 35.8 2.3 0.08 0.04 0.82 0.15 17.94 0.04 Dprop Sloan "" "" "" "" "" "" "" "" 7.29 0.18 "" "" "" "" "" "" "" "" 8.23 0.08 0.065428 0.04503 35.7 2.3 1.6 1
2.58028 191221 1 1237654599949287651 142.020400 3550 54.0 2.0 0.21 0.11 0.92 0.01 14.98 0.01 Dprop Sloan 0.40 0.27 -18.81 0.08 0.67 0.04 9.14 0.04 9.43 0.03 9.25 0.04 -2.15 0.40 -0.86 0.04 -0.95 0.11 8.47 0.07 2.478724 0.04503 -42.5 33.2 2.4 1
2.58194 210613 1 1237651754008313972 175.467500 5917 89.7 2.4 0.06 0.03 0.76 0.01 14.95 0.01 Dprop Sloan 0.83 0.43 -19.90 0.07 0.49 0.06 9.45 0.05 9.80 0.02 9.53 0.04 -0.95 0.13 -0.16 0.03 -0.47 0.04 9.83 0.05 3.062486 0.04506 -89.3 7.1 4.0 1
2.58194 243215 1 1237651754564649144 219.913740 1634 26.4 2.2 0.13 0.07 0.66 0.01 16.34 0.01 Dprop Sloan 0.00 0.00 -15.83 0.19 0.58 0.08 7.89 0.10 8.13 0.07 "" "" "" "" "" "" "" "" 7.73 0.10 -2.444966 0.04506 -20.2 -16.9 1.2 1
2.58194 210613 1 1237651754008313972 175.467500 5917 89.7 2.4 0.06 0.03 0.76 0.01 14.95 0.01 Dprop Sloan 0.83 0.43 -19.90 0.07 0.49 0.06 9.45 0.05 9.80 0.02 9.53 0.04 -0.95 0.13 -0.16 0.03 -0.47 0.04 9.83 0.05 3.062486 0.04506 -89.3 7.1 4.0 1
